Circuit,Substation,Circuit Voltage (kV),Updated Date,Summer Load Capacity,Peak Load,Substation/Bank Rating (MW),NOTES
FRANKL_13W83,BUCHANAN,13,3/30/2026,2.74432,116,175,This substation may require a Qualifying Substation Upgrade for interconnection subject to Cost Sharing 2.0 requirements within the SIR. Please contact dgexpert@coned.com with any questions.
SCARBO_6W63,OSSINING WEST,13,3/30/2026,0.47267,65,131,NONE
REGENT_17W34,HARRISON,13,3/30/2026,0.59091,202,262,NONE
SOSIDE_9W69,WASHINGTON STREET,13,3/30/2026,1.35654,202,264,This line may not be able to accept additional projects over 50kW. Please email dgexpert@coned.com for further information.
SCARBO_6W63,OSSINING WEST,13,3/30/2026,0.47267,65,131,NONE
GARDEN_9W73,WASHINGTON STREET,13,3/30/2026,0,202,264,NONE
MACQUE_9W69,WASHINGTON STREET,13,3/30/2026,1.34546,202,264,NONE
HARRISN_17W40,HARRISON,13,3/30/2026,0.25709,202,262,NONE
ARDS_12W95,ELMSFORD NO.2,13,3/30/2026,3.95167,157,255,NONE
GRIFFN_17W54,HARRISON,13,3/30/2026,5.16647,202,262,NONE
BONWIT_17W43,HARRISON,13,3/30/2026,0.19139,202,262,NONE
MEETHS_7W46,MILLWOOD WEST,13,3/30/2026,0.3718,66,131,NONE
FERN_12W91,ELMSFORD NO.2,13,3/30/2026,2.2967,157,255,NONE
MACQUE_9W65,WASHINGTON STREET,13,3/30/2026,4.24439,202,264,NONE
GLENWD_15W06,GRANITE HILL,13,3/30/2026,0,214,248,NONE
BUSPK_14W04,PLEASANTVILLE,13,3/30/2026,0.61367,76,131,NONE
GRIFFN_17W31,HARRISON,13,3/30/2026,0.51809,202,262,NONE
19U1,WHITE PLAINS,4,3/30/2026,0.46515302,218,262,NONE
ARDS_12W95,ELMSFORD NO.2,13,3/30/2026,3.95167,157,255,NONE
GRIFFN_17W54,HARRISON,13,3/30/2026,5.16647,202,262,NONE
FENIMO_17W41,HARRISON,13,3/30/2026,1.79382,202,262,NONE
FENIMO_17W41,HARRISON,13,3/30/2026,1.79382,202,262,NONE
GRIFFN_17W54,HARRISON,13,3/30/2026,5.16647,202,262,NONE
THORNW_19W27,GRASSLANDS,13,3/30/2026,1.12583,102,195,This substation may require a Qualifying Substation Upgrade for interconnection subject to Cost Sharing 2.0 requirements within the SIR. Please contact dgexpert@coned.com with any questions.
GRIFFN_17W31,HARRISON,13,3/30/2026,0.51809,202,262,NONE
FENIMO_17W56,HARRISON,13,3/30/2026,0.15148,202,262,NONE
PARKVW_2W07,ROCKVIEW,13,3/30/2026,0,96,195,NONE
FERN_12W91,ELMSFORD NO.2,13,3/30/2026,2.2967,157,255,NONE
ARDS_12W95,ELMSFORD NO.2,13,3/30/2026,3.95167,157,255,NONE
7451,PARKCHESTER NO.1,4,3/30/2026,0.46326227,205,240,NONE
GRIFFN_17W31,HARRISON,13,3/30/2026,0.51809,202,262,NONE
FENIMO_17W41,HARRISON,13,3/30/2026,1.79382,202,262,NONE
GRIFFN_17W54,HARRISON,13,3/30/2026,5.16647,202,262,NONE
SCARBO_6W64,OSSINING WEST,13,3/30/2026,0.63328,65,131,NONE
UNIAVE_17W31,HARRISON,13,3/30/2026,0.37698,202,262,NONE
MEETHS_7W42,MILLWOOD WEST,13,3/30/2026,1.46848,66,131,NONE
ARDS_12W95,ELMSFORD NO.2,13,3/30/2026,3.95167,157,255,NONE
SCARBO_6W63,OSSINING WEST,13,3/30/2026,0.47267,65,131,NONE
UNIAVE_17W31,HARRISON,13,3/30/2026,0.37698,202,262,NONE
ARDS_12W95,ELMSFORD NO.2,13,3/30/2026,3.95167,157,255,NONE
REGENT_17W34,HARRISON,13,3/30/2026,0.59091,202,262,NONE
GRIFFN_17W54,HARRISON,13,3/30/2026,5.16647,202,262,NONE
FENIMO_17W41,HARRISON,13,3/30/2026,1.79382,202,262,NONE
FRANKL_13W76,BUCHANAN,13,3/30/2026,0.37916,116,175,This substation may require a Qualifying Substation Upgrade for interconnection subject to Cost Sharing 2.0 requirements within the SIR. Please contact dgexpert@coned.com with any questions.
FENIMO_17W41,HARRISON,13,3/30/2026,1.79382,202,262,NONE
FERN_12W91,ELMSFORD NO.2,13,3/30/2026,2.2967,157,255,NONE
SCARBO_6W63,OSSINING WEST,13,3/30/2026,0.47267,65,131,NONE
W_LACONIA_5X60,PARKCHESTER NO.2,13,3/30/2026,2.73577,104,196,This line may not be able to accept additional projects over 50kW. Please email dgexpert@coned.com for further information.
ARDS_12W95,ELMSFORD NO.2,13,3/30/2026,3.95167,157,255,NONE
GRIFFN_17W31,HARRISON,13,3/30/2026,0.51809,202,262,NONE
5561,WASHINGTON STREET,4,3/30/2026,0.416754567,202,264,Contact company for LSRV information
GRIFFN_17W54,HARRISON,13,3/30/2026,5.16647,202,262,NONE
GRIFFN_17W54,HARRISON,13,3/30/2026,5.16647,202,262,NONE
FERN_12W93,ELMSFORD NO.2,13,3/30/2026,3.15233,157,255,NONE
GRIFFN_17W31,HARRISON,13,3/30/2026,0.51809,202,262,NONE
FENIMO_17W56,HARRISON,13,3/30/2026,0.15148,202,262,NONE
PORTCH_17W39,HARRISON,13,3/30/2026,0.49431,202,262,NONE
MEETHS_7W42,MILLWOOD WEST,13,3/30/2026,1.46848,66,131,NONE
UNIAVE_17W40,HARRISON,13,3/30/2026,1.37536,202,262,NONE
MEETHS_7W42,MILLWOOD WEST,13,3/30/2026,1.46848,66,131,NONE
FENIMO_17W56,HARRISON,13,3/30/2026,0.15148,202,262,NONE
GLENWD_15W06,GRANITE HILL,13,3/30/2026,0,214,248,NONE
GRIFFN_17W31,HARRISON,13,3/30/2026,0.51809,202,262,NONE
FENIMO_17W41,HARRISON,13,3/30/2026,1.79382,202,262,NONE
DONBOS_17W55,HARRISON,13,3/30/2026,3.99671,202,262,NONE
SCARBO_6W63,OSSINING WEST,13,3/30/2026,0.47267,65,131,NONE
WOLDEN_7W47,MILLWOOD WEST,13,3/30/2026,2.1844,66,131,NONE
FENIMO_17W41,HARRISON,13,3/30/2026,1.79382,202,262,NONE
FERN_12W91,ELMSFORD NO.2,13,3/30/2026,2.2967,157,255,NONE
FENIMO_17W41,HARRISON,13,3/30/2026,1.79382,202,262,NONE
MEETHS_7W42,MILLWOOD WEST,13,3/30/2026,1.46848,66,131,NONE
MEETHS_7W46,MILLWOOD WEST,13,3/30/2026,0.3718,66,131,NONE
FENIMO_17W56,HARRISON,13,3/30/2026,0.15148,202,262,NONE
BONWIT_17W43,HARRISON,13,3/30/2026,0.19139,202,262,NONE
FRANKL_13W83,BUCHANAN,13,3/30/2026,2.74432,116,175,This substation may require a Qualifying Substation Upgrade for interconnection subject to Cost Sharing 2.0 requirements within the SIR. Please contact dgexpert@coned.com with any questions.
UNIAVE_17W31,HARRISON,13,3/30/2026,0.37698,202,262,NONE
UNIAVE_17W31,HARRISON,13,3/30/2026,0.37698,202,262,NONE
ORCHRD_14W10,PLEASANTVILLE,13,3/30/2026,0.07416,76,131,NONE
GLENWD_15W03,GRANITE HILL,13,3/30/2026,0.75627,214,248,NONE
UNIAVE_17W31,HARRISON,13,3/30/2026,0.37698,202,262,NONE
UNIAVE_17W40,HARRISON,13,3/30/2026,1.37536,202,262,NONE
STADIM_7X89,PARKCHESTER NO.1,13,3/30/2026,0,205,240,NONE
5241,PARKCHESTER NO.2,4,3/30/2026,0.529858786,104,196,Contact company for LSRV information
GRIFFN_17W54,HARRISON,13,3/30/2026,5.16647,202,262,NONE
30U3,CEDAR STREET,4,3/30/2026,0.231508606,103,196,NONE
FENIMO_17W56,HARRISON,13,3/30/2026,0.15148,202,262,NONE
SCARBO_6W63,OSSINING WEST,13,3/30/2026,0.47267,65,131,NONE
FENIMO_17W56,HARRISON,13,3/30/2026,0.15148,202,262,NONE
BANKSVL_14W10,PLEASANTVILLE,13,3/30/2026,0.41023,76,131,NONE
BONWIT_17W48,HARRISON,13,3/30/2026,1.04454,202,262,NONE
FERN_12W93,ELMSFORD NO.2,13,3/30/2026,3.15233,157,255,NONE
WOLDEN_7W47,MILLWOOD WEST,13,3/30/2026,2.1844,66,131,NONE
FENIMO_17W56,HARRISON,13,3/30/2026,0.15148,202,262,NONE
ELMSFD_19W08,GRASSLANDS,13,3/30/2026,0.61287,102,195,This substation may require a Qualifying Substation Upgrade for interconnection subject to Cost Sharing 2.0 requirements within the SIR. Please contact dgexpert@coned.com with any questions.
7641,PARKCHESTER NO.1,4,3/30/2026,0.917282277,205,240,NONE
REGENT_17W34,HARRISON,13,3/30/2026,0.59091,202,262,NONE
HARBOR_17W56,HARRISON,13,3/30/2026,0.2313,202,262,NONE
MEETHS_7W46,MILLWOOD WEST,13,3/30/2026,0.3718,66,131,NONE
WOLDEN_7W47,MILLWOOD WEST,13,3/30/2026,2.1844,66,131,NONE
MEETHS_7W42,MILLWOOD WEST,13,3/30/2026,1.46848,66,131,NONE
STADIM_7X89,PARKCHESTER NO.1,13,3/30/2026,0,205,240,NONE
PARKVW_2W07,ROCKVIEW,13,3/30/2026,0,96,195,NONE
DONBOS_17W55,HARRISON,13,3/30/2026,3.99671,202,262,NONE
PARKVW_2W12,ROCKVIEW,13,3/30/2026,1.77939,96,195,NONE
UNIAVE_17W31,HARRISON,13,3/30/2026,0.37698,202,262,NONE
PARKVW_2W07,ROCKVIEW,13,3/30/2026,0,96,195,NONE
77U3,WHITE PLAINS,4,3/30/2026,0.209543291,218,262,NONE
WOLDEN_7W47,MILLWOOD WEST,13,3/30/2026,2.1844,66,131,NONE
19U2,WHITE PLAINS,4,3/30/2026,0.375805243,218,262,NONE
SCARBO_6W64,OSSINING WEST,13,3/30/2026,0.63328,65,131,NONE
84U2,WHITE PLAINS,4,3/30/2026,0.240372864,218,262,NONE
ARDS_12W72,ELMSFORD NO.2,13,3/30/2026,0.20265,157,255,NONE
SCARBO_6W64,OSSINING WEST,13,3/30/2026,0.63328,65,131,NONE
STADIM_7X89,PARKCHESTER NO.1,13,3/30/2026,0,205,240,NONE
FENIMO_17W56,HARRISON,13,3/30/2026,0.15148,202,262,NONE
ARDS_12W95,ELMSFORD NO.2,13,3/30/2026,3.95167,157,255,NONE
WOLDEN_7W47,MILLWOOD WEST,13,3/30/2026,2.1844,66,131,NONE
FERN_12W93,ELMSFORD NO.2,13,3/30/2026,3.15233,157,255,NONE
GLENWD_15W06,GRANITE HILL,13,3/30/2026,0,214,248,NONE
77U1,WHITE PLAINS,4,3/30/2026,0.446714122,218,262,NONE
GRIFFN_17W54,HARRISON,13,3/30/2026,5.16647,202,262,NONE
STADIM_7X89,PARKCHESTER NO.1,13,3/30/2026,0,205,240,NONE
GLENWD_15W06,GRANITE HILL,13,3/30/2026,0,214,248,NONE
GRIFFN_17W31,HARRISON,13,3/30/2026,0.51809,202,262,NONE
SCARBO_6W63,OSSINING WEST,13,3/30/2026,0.47267,65,131,NONE
PARKVW_2W07,ROCKVIEW,13,3/30/2026,0,96,195,NONE
FERN_12W93,ELMSFORD NO.2,13,3/30/2026,3.15233,157,255,NONE
REGENT_17W34,HARRISON,13,3/30/2026,0.59091,202,262,NONE
FERN_12W91,ELMSFORD NO.2,13,3/30/2026,2.2967,157,255,NONE
BOWMAN_17W42,HARRISON,13,3/30/2026,0,202,262,NONE
5401,WASHINGTON STREET,4,3/30/2026,0.03818992,202,264,Contact company for LSRV information
ARDS_12W95,ELMSFORD NO.2,13,3/30/2026,3.95167,157,255,NONE
GLENWD_15W06,GRANITE HILL,13,3/30/2026,0,214,248,NONE
GLENWD_15W03,GRANITE HILL,13,3/30/2026,0.75627,214,248,NONE
GARDEN_9W73,WASHINGTON STREET,13,3/30/2026,0,202,264,NONE
15U3,ROCKVIEW,4,3/30/2026,0.424854804,96,195,NONE
WOLDEN_7W47,MILLWOOD WEST,13,3/30/2026,2.1844,66,131,NONE
FENIMO_17W56,HARRISON,13,3/30/2026,0.15148,202,262,NONE
UNIAVE_17W40,HARRISON,13,3/30/2026,1.37536,202,262,NONE
CLASSNPT_5X67,PARKCHESTER NO.2,13,3/30/2026,1.64251,104,196,NONE
PARKVW_2W07,ROCKVIEW,13,3/30/2026,0,96,195,NONE
GRIFFN_17W31,HARRISON,13,3/30/2026,0.51809,202,262,NONE
ARDS_12W95,ELMSFORD NO.2,13,3/30/2026,3.95167,157,255,NONE
5302,WASHINGTON STREET,4,3/30/2026,0.209278886,202,264,Contact company for LSRV information
BONWIT_17W48,HARRISON,13,3/30/2026,1.04454,202,262,NONE
REGENT_17W34,HARRISON,13,3/30/2026,0.59091,202,262,NONE
GRIFFN_17W54,HARRISON,13,3/30/2026,5.16647,202,262,NONE
LUDLOW_10W85,GRANITE HILL,13,3/30/2026,0.17638,214,248,NONE
UNIAVE_17W31,HARRISON,13,3/30/2026,0.37698,202,262,NONE
SCARBO_6W63,OSSINING WEST,13,3/30/2026,0.47267,65,131,NONE
1U2,ELMSFORD NO.2,4,3/30/2026,0.94631148,157,255,NONE
90U1,HARRISON,4,3/30/2026,0.46761444,202,262,NONE
SCARBO_6W63,OSSINING WEST,13,3/30/2026,0.47267,65,131,NONE
SCARBO_6W63,OSSINING WEST,13,3/30/2026,0.47267,65,131,NONE
GLENWD_15W06,GRANITE HILL,13,3/30/2026,0,214,248,NONE
ARDS_12W72,ELMSFORD NO.2,13,3/30/2026,0.20265,157,255,NONE
GARDEN_9W73,WASHINGTON STREET,13,3/30/2026,0,202,264,NONE
GRIFFN_17W54,HARRISON,13,3/30/2026,5.16647,202,262,NONE
STADIM_7X96,PARKCHESTER NO.1,13,3/30/2026,0,205,240,NONE
UNIAVE_17W31,HARRISON,13,3/30/2026,0.37698,202,262,NONE
SCARBO_6W63,OSSINING WEST,13,3/30/2026,0.47267,65,131,NONE
FRANKL_13W76,BUCHANAN,13,3/30/2026,0.37916,116,175,This substation may require a Qualifying Substation Upgrade for interconnection subject to Cost Sharing 2.0 requirements within the SIR. Please contact dgexpert@coned.com with any questions.
FERN_12W91,ELMSFORD NO.2,13,3/30/2026,2.2967,157,255,NONE
GLENWD_15W06,GRANITE HILL,13,3/30/2026,0,214,248,NONE
REGENT_17W34,HARRISON,13,3/30/2026,0.59091,202,262,NONE
SCARBO_6W63,OSSINING WEST,13,3/30/2026,0.47267,65,131,NONE
1U3,ELMSFORD NO.2,4,3/30/2026,0.49600369,157,255,NONE
E_LACONIA_5X62,PARKCHESTER NO.2,13,3/30/2026,0,104,196,This line may not be able to accept additional projects over 50kW. Please email dgexpert@coned.com for further information.
99U2,GRANITE HILL,4,3/30/2026,0.063467178,214,248,NONE
PARKVW_2W07,ROCKVIEW,13,3/30/2026,0,96,195,NONE
5561,WASHINGTON STREET,4,3/30/2026,0.416754567,202,264,Contact company for LSRV information
FERN_12W91,ELMSFORD NO.2,13,3/30/2026,2.2967,157,255,NONE
FENIMO_17W41,HARRISON,13,3/30/2026,1.79382,202,262,NONE
GARDEN_9W73,WASHINGTON STREET,13,3/30/2026,0,202,264,NONE
GARDEN_9W73,WASHINGTON STREET,13,3/30/2026,0,202,264,NONE
FERN_12W91,ELMSFORD NO.2,13,3/30/2026,2.2967,157,255,NONE
WOLDEN_6W63,OSSINING WEST,13,3/30/2026,1.3244,65,131,NONE
23U2,WHITE PLAINS,4,3/30/2026,0.843534294,218,262,NONE
PORTCH_17W30,HARRISON,13,3/30/2026,0.7149,202,262,NONE
SCARBO_6W63,OSSINING WEST,13,3/30/2026,0.47267,65,131,NONE
FERN_12W91,ELMSFORD NO.2,13,3/30/2026,2.2967,157,255,NONE
UNIAVE_17W40,HARRISON,13,3/30/2026,1.37536,202,262,NONE
FRANKL_13W83,BUCHANAN,13,3/30/2026,2.74432,116,175,This substation may require a Qualifying Substation Upgrade for interconnection subject to Cost Sharing 2.0 requirements within the SIR. Please contact dgexpert@coned.com with any questions.
BONWIT_17W43,HARRISON,13,3/30/2026,0.19139,202,262,NONE
WARBUR_10W83,GRANITE HILL,13,3/30/2026,1.01325,214,248,NONE
STADIM_7X89,PARKCHESTER NO.1,13,3/30/2026,0,205,240,NONE
REGENT_17W30,HARRISON,13,3/30/2026,0.7149,202,262,NONE
52U4,HARRISON,4,3/30/2026,0.299950422,202,262,NONE
REGENT_17W30,HARRISON,13,3/30/2026,0.7149,202,262,NONE
GARDEN_9W68,WASHINGTON STREET,13,3/30/2026,0,202,264,NONE
77U1,WHITE PLAINS,4,3/30/2026,0.446714122,218,262,NONE
GLENWD_15W03,GRANITE HILL,13,3/30/2026,0.75627,214,248,NONE
UNIAVE_17W40,HARRISON,13,3/30/2026,1.37536,202,262,NONE
SCARBO_6W63,OSSINING WEST,13,3/30/2026,0.47267,65,131,NONE
FENIMO_17W41,HARRISON,13,3/30/2026,1.79382,202,262,NONE
23U2,WHITE PLAINS,4,3/30/2026,0.843534294,218,262,NONE
STADIM_7X96,PARKCHESTER NO.1,13,3/30/2026,0,205,240,NONE
FRANKL_13W76,BUCHANAN,13,3/30/2026,0.37916,116,175,This substation may require a Qualifying Substation Upgrade for interconnection subject to Cost Sharing 2.0 requirements within the SIR. Please contact dgexpert@coned.com with any questions.
TEATN_6W70,OSSINING WEST,13,3/30/2026,5.92188,65,131,NONE
SCARBO_6W64,OSSINING WEST,13,3/30/2026,0.63328,65,131,NONE
SCARBO_6W64,OSSINING WEST,13,3/30/2026,0.63328,65,131,NONE
FENIMO_17W41,HARRISON,13,3/30/2026,1.79382,202,262,NONE
FERN_12W93,ELMSFORD NO.2,13,3/30/2026,3.15233,157,255,NONE
FERN_12W91,ELMSFORD NO.2,13,3/30/2026,2.2967,157,255,NONE
27U3,ELMSFORD NO.2,4,3/30/2026,0.176673593,157,255,NONE
GRIFFN_17W54,HARRISON,13,3/30/2026,5.16647,202,262,NONE
WOLDEN_7W47,MILLWOOD WEST,13,3/30/2026,2.1844,66,131,NONE
76U3,HARRISON,4,3/30/2026,0.629236231,202,262,NONE
SCARBO_6W64,OSSINING WEST,13,3/30/2026,0.63328,65,131,NONE
UNIAVE_17W40,HARRISON,13,3/30/2026,1.37536,202,262,NONE
SINSIN_6W63,OSSINING WEST,13,3/30/2026,0.94996,65,131,This line may not be able to accept additional projects over 50kW. Please email dgexpert@coned.com for further information.
GRIFFN_17W31,HARRISON,13,3/30/2026,0.51809,202,262,NONE
GRIFFN_17W54,HARRISON,13,3/30/2026,5.16647,202,262,NONE
GARDEN_9W73,WASHINGTON STREET,13,3/30/2026,0,202,264,NONE
WOLDEN_6W63,OSSINING WEST,13,3/30/2026,1.3244,65,131,NONE
GRIFFN_17W31,HARRISON,13,3/30/2026,0.51809,202,262,NONE
GARDEN_9W73,WASHINGTON STREET,13,3/30/2026,0,202,264,NONE
BANKSVL_14W10,PLEASANTVILLE,13,3/30/2026,0.41023,76,131,NONE
STADIM_7X96,PARKCHESTER NO.1,13,3/30/2026,0,205,240,NONE
SLEEPY_12W81,ELMSFORD NO.2,13,3/30/2026,1.44722,157,255,NONE
FENIMO_17W41,HARRISON,13,3/30/2026,1.79382,202,262,NONE
GARDEN_9W68,WASHINGTON STREET,13,3/30/2026,0,202,264,NONE
CLOVBK_14W05,PLEASANTVILLE,13,3/30/2026,2.55186,76,131,NONE
5561,WASHINGTON STREET,4,3/30/2026,0.416754567,202,264,Contact company for LSRV information
ARDS_12W72,ELMSFORD NO.2,13,3/30/2026,0.20265,157,255,NONE
103U1,GRANITE HILL,4,3/30/2026,0.321004994,214,248,NONE
60U2,WHITE PLAINS,4,3/30/2026,0.235632974,218,262,NONE
ARDS_12W95,ELMSFORD NO.2,13,3/30/2026,3.95167,157,255,NONE
GRIFFN_17W54,HARRISON,13,3/30/2026,5.16647,202,262,NONE
FENIMO_17W56,HARRISON,13,3/30/2026,0.15148,202,262,NONE
GRIFFN_17W31,HARRISON,13,3/30/2026,0.51809,202,262,NONE
FENIMO_17W41,HARRISON,13,3/30/2026,1.79382,202,262,NONE
SCARBO_6W64,OSSINING WEST,13,3/30/2026,0.63328,65,131,NONE
FERN_12W91,ELMSFORD NO.2,13,3/30/2026,2.2967,157,255,NONE
UNIAVE_17W40,HARRISON,13,3/30/2026,1.37536,202,262,NONE
GRIFFN_17W31,HARRISON,13,3/30/2026,0.51809,202,262,NONE
PARKVW_2W07,ROCKVIEW,13,3/30/2026,0,96,195,NONE
FENIMO_17W41,HARRISON,13,3/30/2026,1.79382,202,262,NONE
FERN_12W93,ELMSFORD NO.2,13,3/30/2026,3.15233,157,255,NONE
SCARBO_6W63,OSSINING WEST,13,3/30/2026,0.47267,65,131,NONE
ARDS_12W72,ELMSFORD NO.2,13,3/30/2026,0.20265,157,255,NONE
GLENWD_15W06,GRANITE HILL,13,3/30/2026,0,214,248,NONE
MILLRD_1W07,WASHINGTON STREET,13,3/30/2026,1.9524,202,264,NONE
FERN_12W93,ELMSFORD NO.2,13,3/30/2026,3.15233,157,255,NONE
FERN_12W93,ELMSFORD NO.2,13,3/30/2026,3.15233,157,255,NONE
GARDEN_9W73,WASHINGTON STREET,13,3/30/2026,0,202,264,NONE
SCARBO_6W63,OSSINING WEST,13,3/30/2026,0.47267,65,131,NONE
SCARBO_6W64,OSSINING WEST,13,3/30/2026,0.63328,65,131,NONE
FENIMO_17W41,HARRISON,13,3/30/2026,1.79382,202,262,NONE
GRIFFN_17W54,HARRISON,13,3/30/2026,5.16647,202,262,NONE
76U4,HARRISON,4,3/30/2026,0.476447358,202,262,RADIAL
15U2,ROCKVIEW,4,3/30/2026,0.091622798,96,195,NONE
PARKVW_2W07,ROCKVIEW,13,3/30/2026,0,96,195,NONE
UNIAVE_17W31,HARRISON,13,3/30/2026,0.37698,202,262,NONE
GRIFFN_17W54,HARRISON,13,3/30/2026,5.16647,202,262,NONE
GRIFFN_17W54,HARRISON,13,3/30/2026,5.16647,202,262,NONE
REGENT_17W34,HARRISON,13,3/30/2026,0.59091,202,262,NONE
SCARBO_6W64,OSSINING WEST,13,3/30/2026,0.63328,65,131,NONE
SCARBO_6W64,OSSINING WEST,13,3/30/2026,0.63328,65,131,NONE
GRIFFN_17W31,HARRISON,13,3/30/2026,0.51809,202,262,NONE
STADIM_7X96,PARKCHESTER NO.1,13,3/30/2026,0,205,240,NONE
CLASSNPT_5X67,PARKCHESTER NO.2,13,3/30/2026,1.64251,104,196,NONE
GRIFFN_17W54,HARRISON,13,3/30/2026,5.16647,202,262,NONE
SCARBO_6W63,OSSINING WEST,13,3/30/2026,0.47267,65,131,NONE
SCARBO_6W63,OSSINING WEST,13,3/30/2026,0.47267,65,131,NONE
SCARBO_6W63,OSSINING WEST,13,3/30/2026,0.47267,65,131,NONE
BANKSVL_14W10,PLEASANTVILLE,13,3/30/2026,0.41023,76,131,NONE
REGENT_17W34,HARRISON,13,3/30/2026,0.59091,202,262,NONE
UNIAVE_17W31,HARRISON,13,3/30/2026,0.37698,202,262,NONE
SCARBO_6W64,OSSINING WEST,13,3/30/2026,0.63328,65,131,NONE
71U2,CEDAR STREET,4,3/30/2026,0.813956767,103,196,NONE
BANKSVL_14W10,PLEASANTVILLE,13,3/30/2026,0.41023,76,131,NONE
WINGFT_17W31,HARRISON,13,3/30/2026,0.8154,202,262,NONE
GLENWD_15W06,GRANITE HILL,13,3/30/2026,0,214,248,NONE
36U3,GRANITE HILL,4,3/30/2026,0.493520225,214,248,NONE
MEETHS_7W42,MILLWOOD WEST,13,3/30/2026,1.46848,66,131,NONE
SCARBO_6W63,OSSINING WEST,13,3/30/2026,0.47267,65,131,NONE
FRANKL_13W83,BUCHANAN,13,3/30/2026,2.74432,116,175,This substation may require a Qualifying Substation Upgrade for interconnection subject to Cost Sharing 2.0 requirements within the SIR. Please contact dgexpert@coned.com with any questions.
GARDEN_9W68,WASHINGTON STREET,13,3/30/2026,0,202,264,NONE
ARDS_12W95,ELMSFORD NO.2,13,3/30/2026,3.95167,157,255,NONE
SCARBO_6W64,OSSINING WEST,13,3/30/2026,0.63328,65,131,NONE
HARBOR_17W56,HARRISON,13,3/30/2026,0.2313,202,262,NONE
23U2,WHITE PLAINS,4,3/30/2026,0.843534294,218,262,NONE
GLENWD_15W03,GRANITE HILL,13,3/30/2026,0.75627,214,248,NONE
FRANKL_13W83,BUCHANAN,13,3/30/2026,2.74432,116,175,This substation may require a Qualifying Substation Upgrade for interconnection subject to Cost Sharing 2.0 requirements within the SIR. Please contact dgexpert@coned.com with any questions.
FERN_12W93,ELMSFORD NO.2,13,3/30/2026,3.15233,157,255,NONE
WASHST_9W74,WASHINGTON STREET,13,3/30/2026,1.42034,202,264,NONE
SCARBO_6W64,OSSINING WEST,13,3/30/2026,0.63328,65,131,NONE
19U2,WHITE PLAINS,4,3/30/2026,0.375805243,218,262,NONE
FENIMO_17W41,HARRISON,13,3/30/2026,1.79382,202,262,NONE
UNIAVE_17W31,HARRISON,13,3/30/2026,0.37698,202,262,NONE
FENIMO_17W56,HARRISON,13,3/30/2026,0.15148,202,262,NONE
ARDS_12W95,ELMSFORD NO.2,13,3/30/2026,3.95167,157,255,NONE
GRIFFN_17W31,HARRISON,13,3/30/2026,0.51809,202,262,NONE
GRIFFN_17W31,HARRISON,13,3/30/2026,0.51809,202,262,NONE
FERN_12W93,ELMSFORD NO.2,13,3/30/2026,3.15233,157,255,NONE
FERN_12W91,ELMSFORD NO.2,13,3/30/2026,2.2967,157,255,NONE
SCARBO_6W63,OSSINING WEST,13,3/30/2026,0.47267,65,131,NONE
SCARBO_6W63,OSSINING WEST,13,3/30/2026,0.47267,65,131,NONE
STADIM_7X96,PARKCHESTER NO.1,13,3/30/2026,0,205,240,NONE
FENIMO_17W41,HARRISON,13,3/30/2026,1.79382,202,262,NONE
FERN_12W93,ELMSFORD NO.2,13,3/30/2026,3.15233,157,255,NONE
PARKVW_2W07,ROCKVIEW,13,3/30/2026,0,96,195,NONE
REGENT_17W30,HARRISON,13,3/30/2026,0.7149,202,262,NONE
REGENT_17W34,HARRISON,13,3/30/2026,0.59091,202,262,NONE
5454,WASHINGTON STREET,4,3/30/2026,0.275595544,202,264,Contact company for LSRV information
STADIM_7X96,PARKCHESTER NO.1,13,3/30/2026,0,205,240,NONE
UNIAVE_17W31,HARRISON,13,3/30/2026,0.37698,202,262,NONE
REGENT_17W30,HARRISON,13,3/30/2026,0.7149,202,262,NONE
SINSIN_6W67,OSSINING WEST,13,3/30/2026,0.64715,65,131,This line may not be able to accept additional projects over 50kW. Please email dgexpert@coned.com for further information.
SCARBO_6W63,OSSINING WEST,13,3/30/2026,0.47267,65,131,NONE
74U1,HARRISON,4,3/30/2026,0.386812678,202,262,RADIAL
7641,PARKCHESTER NO.1,4,3/30/2026,0.917282277,205,240,NONE
SCARBO_6W63,OSSINING WEST,13,3/30/2026,0.47267,65,131,NONE
SCARBO_6W63,OSSINING WEST,13,3/30/2026,0.47267,65,131,NONE
GRIFFN_17W31,HARRISON,13,3/30/2026,0.51809,202,262,NONE
PARKVW_2W12,ROCKVIEW,13,3/30/2026,1.77939,96,195,NONE
ARDS_12W95,ELMSFORD NO.2,13,3/30/2026,3.95167,157,255,NONE
SCARBO_6W63,OSSINING WEST,13,3/30/2026,0.47267,65,131,NONE
REGENT_17W34,HARRISON,13,3/30/2026,0.59091,202,262,NONE
MEETHS_7W46,MILLWOOD WEST,13,3/30/2026,0.3718,66,131,NONE
ARDS_12W95,ELMSFORD NO.2,13,3/30/2026,3.95167,157,255,NONE
SCARBO_6W63,OSSINING WEST,13,3/30/2026,0.47267,65,131,NONE
GRIFFN_17W54,HARRISON,13,3/30/2026,5.16647,202,262,NONE
MEETHS_7W42,MILLWOOD WEST,13,3/30/2026,1.46848,66,131,NONE
REGENT_17W34,HARRISON,13,3/30/2026,0.59091,202,262,NONE
SCARBO_6W64,OSSINING WEST,13,3/30/2026,0.63328,65,131,NONE
PARKVW_2W07,ROCKVIEW,13,3/30/2026,0,96,195,NONE
